,Name,Path,Class
6194,Караганда,HKR_dataset/img/10_10_425.jpg,0
6478,Караганда,HKR_dataset/img/10_10_215.jpg,0
6549,Караганда,HKR_dataset/img/10_10_470.jpg,0
6568,Караганда,HKR_dataset/img/10_10_287.jpg,0
6965,Караганда,HKR_dataset/img/10_10_415.jpg,0
7025,Караганда,HKR_dataset/img/10_10_1.jpg,0
7042,Караганда,HKR_dataset/img/10_10_194.jpg,0
7052,Караганда,HKR_dataset/img/10_10_347.jpg,0
7354,Караганда,HKR_dataset/img/10_10_221.jpg,0
7444,Караганда,HKR_dataset/img/10_10_128.jpg,0
7889,Караганда,HKR_dataset/img/10_10_418.jpg,0
7972,Караганда,HKR_dataset/img/10_10_155.jpg,0
8265,Караганда,HKR_dataset/img/10_10_423.jpg,0
8266,Караганда,HKR_dataset/img/10_10_456.jpg,0
8309,Караганда,HKR_dataset/img/10_10_278.jpg,0
8461,Караганда,HKR_dataset/img/10_10_229.jpg,0
8530,Караганда,HKR_dataset/img/10_10_362.jpg,0
8554,Караганда,HKR_dataset/img/10_10_158.jpg,0
8631,Караганда,HKR_dataset/img/10_10_290.jpg,0
8793,Караганда,HKR_dataset/img/10_10_220.jpg,0
8828,Караганда,HKR_dataset/img/10_10_392.jpg,0
8979,Караганда,HKR_dataset/img/10_10_258.jpg,0
9093,Караганда,HKR_dataset/img/10_10_298.jpg,0
9168,Караганда,HKR_dataset/img/10_10_471.jpg,0
9196,Караганда,HKR_dataset/img/10_10_174.jpg,0
9495,Караганда,HKR_dataset/img/12_16_78.jpg,0
9552,Караганда,HKR_dataset/img/10_10_2.jpg,0
9588,Караганда,HKR_dataset/img/10_10_125.jpg,0
9685,Караганда,HKR_dataset/img/12_16_74_.jpg,0
9820,Караганда,HKR_dataset/img/10_10_109.jpg,0
10013,Караганда,HKR_dataset/img/10_10_367.jpg,0
10022,Караганда,HKR_dataset/img/10_10_180.jpg,0
10051,Караганда,HKR_dataset/img/10_10_292.jpg,0
10073,Караганда,HKR_dataset/img/10_10_293.jpg,0
10340,Караганда,HKR_dataset/img/10_10_60.jpg,0
10452,Караганда,HKR_dataset/img/10_10_390.jpg,0
10567,Караганда,HKR_dataset/img/10_10_285.jpg,0
11105,Караганда,HKR_dataset/img/10_10_157.jpg,0
11543,Караганда,HKR_dataset/img/10_10_61.jpg,0
11621,Караганда,HKR_dataset/img/10_10_119.jpg,0
12258,Караганда,HKR_dataset/img/12_16_126.jpg,0
12263,Караганда,HKR_dataset/img/10_10_286.jpg,0
12366,Караганда,HKR_dataset/img/12_16_81.jpg,0
12475,Караганда,HKR_dataset/img/10_10_19.jpg,0
12675,Караганда,HKR_dataset/img/10_10_79.jpg,0
12728,Караганда,HKR_dataset/img/10_10_326.jpg,0
12842,Караганда,HKR_dataset/img/10_10_406.jpg,0
13097,Караганда,HKR_dataset/img/10_10_129.jpg,0
13114,Караганда,HKR_dataset/img/10_10_269.jpg,0
13125,Караганда,HKR_dataset/img/10_10_370.jpg,0
13184,Караганда,HKR_dataset/img/12_16_115.jpg,0
13339,Караганда,HKR_dataset/img/10_10_62.jpg,0
13379,Караганда,HKR_dataset/img/10_10_257.jpg,0
13814,Караганда,HKR_dataset/img/10_10_330.jpg,0
14230,Караганда,HKR_dataset/img/10_10_346.jpg,0
14380,Караганда,HKR_dataset/img/10_10_41.jpg,0
14535,Караганда,HKR_dataset/img/12_16_134.jpg,0
14626,Караганда,HKR_dataset/img/10_10_197.jpg,0
14858,Караганда,HKR_dataset/img/12_16_111.jpg,0
15208,Караганда,HKR_dataset/img/10_10_171.jpg,0
15482,Караганда,HKR_dataset/img/10_10_361.jpg,0
15628,Караганда,HKR_dataset/img/10_10_345.jpg,0
15635,Караганда,HKR_dataset/img/10_10_378.jpg,0
15649,Караганда,HKR_dataset/img/10_10_94.jpg,0
15820,Караганда,HKR_dataset/img/12_16_105.jpg,0
15825,Караганда,HKR_dataset/img/12_16_135.jpg,0
15880,Караганда,HKR_dataset/img/10_10_299.jpg,0
16409,Караганда,HKR_dataset/img/10_10_56.jpg,0
16501,Караганда,HKR_dataset/img/10_10_445_.jpg,0
16507,Караганда,HKR_dataset/img/10_10_11.jpg,0
16811,Караганда,HKR_dataset/img/10_10_357.jpg,0
16862,Караганда,HKR_dataset/img/10_10_313.jpg,0
17120,Караганда,HKR_dataset/img/12_16_121_.jpg,0
17155,Караганда,HKR_dataset/img/10_10_102.jpg,0
17199,Караганда,HKR_dataset/img/10_10_39.jpg,0
17261,Караганда,HKR_dataset/img/10_10_138.jpg,0
17325,Караганда,HKR_dataset/img/10_10_188.jpg,0
17338,Караганда,HKR_dataset/img/10_10_366.jpg,0
17643,Караганда,HKR_dataset/img/10_10_9.jpg,0
17759,Караганда,HKR_dataset/img/10_10_51.jpg,0
17874,Караганда,HKR_dataset/img/10_10_86.jpg,0
18026,Караганда,HKR_dataset/img/10_10_108.jpg,0
18064,Караганда,HKR_dataset/img/10_10_219.jpg,0
18071,Караганда,HKR_dataset/img/10_10_134.jpg,0
18074,Караганда,HKR_dataset/img/10_10_363_.jpg,0
18114,Караганда,HKR_dataset/img/10_10_395.jpg,0
18668,Караганда,HKR_dataset/img/10_10_409.jpg,0
18838,Караганда,HKR_dataset/img/10_10_355.jpg,0
18969,Караганда,HKR_dataset/img/10_10_201.jpg,0
18982,Караганда,HKR_dataset/img/10_10_81.jpg,0
18993,Караганда,HKR_dataset/img/10_10_186.jpg,0
19034,Караганда,HKR_dataset/img/10_10_6.jpg,0
19101,Караганда,HKR_dataset/img/12_16_89.jpg,0
19179,Караганда,HKR_dataset/img/10_10_429.jpg,0
19561,Караганда,HKR_dataset/img/10_10_397.jpg,0
19642,Караганда,HKR_dataset/img/10_10_44.jpg,0
19801,Караганда,HKR_dataset/img/10_10_160.jpg,0
19813,Караганда,HKR_dataset/img/10_10_412.jpg,0
19908,Караганда,HKR_dataset/img/10_10_231.jpg,0
20330,Караганда,HKR_dataset/img/10_10_359.jpg,0
20418,Караганда,HKR_dataset/img/10_10_72.jpg,0
20520,Караганда,HKR_dataset/img/10_10_303.jpg,0
20718,Караганда,HKR_dataset/img/10_10_371.jpg,0
20848,Караганда,HKR_dataset/img/10_10_33.jpg,0
20953,Караганда,HKR_dataset/img/10_10_54_.jpg,0
20967,Караганда,HKR_dataset/img/10_10_147.jpg,0
21105,Караганда,HKR_dataset/img/10_10_440.jpg,0
21179,Караганда,HKR_dataset/img/10_10_16.jpg,0
21202,Караганда,HKR_dataset/img/10_10_382.jpg,0
21215,Караганда,HKR_dataset/img/12_16_87.jpg,0
21487,Караганда,HKR_dataset/img/10_10_24.jpg,0
21810,Караганда,HKR_dataset/img/10_10_175.jpg,0
21837,Караганда,HKR_dataset/img/12_16_129.jpg,0
21888,Караганда,HKR_dataset/img/10_10_29.jpg,0
21951,Караганда,HKR_dataset/img/10_10_80.jpg,0
21990,Караганда,HKR_dataset/img/10_10_340.jpg,0
22130,Караганда,HKR_dataset/img/10_10_225_.jpg,0
22276,Караганда,HKR_dataset/img/10_10_344.jpg,0
22767,Караганда,HKR_dataset/img/10_10_322.jpg,0
22927,Караганда,HKR_dataset/img/10_10_248.jpg,0
22951,Караганда,HKR_dataset/img/10_10_315.jpg,0
22954,Караганда,HKR_dataset/img/10_10_427.jpg,0
23094,Караганда,HKR_dataset/img/10_10_151.jpg,0
23136,Караганда,HKR_dataset/img/10_10_137.jpg,0
23161,Караганда,HKR_dataset/img/10_10_31.jpg,0
23191,Караганда,HKR_dataset/img/12_16_94.jpg,0
23239,Караганда,HKR_dataset/img/12_16_113.jpg,0
23607,Караганда,HKR_dataset/img/10_10_274.jpg,0
23634,Караганда,HKR_dataset/img/10_10_75.jpg,0
23773,Караганда,HKR_dataset/img/12_16_124.jpg,0
23816,Караганда,HKR_dataset/img/10_10_206.jpg,0
23897,Караганда,HKR_dataset/img/10_10_384.jpg,0
24123,Караганда,HKR_dataset/img/10_10_57.jpg,0
24186,Караганда,HKR_dataset/img/10_10_153.jpg,0
24188,Караганда,HKR_dataset/img/10_10_249.jpg,0
24447,Караганда,HKR_dataset/img/10_10_105.jpg,0
24611,Караганда,HKR_dataset/img/10_10_416.jpg,0
24756,Караганда,HKR_dataset/img/10_10_317.jpg,0
24884,Караганда,HKR_dataset/img/10_10_320.jpg,0
25191,Караганда,HKR_dataset/img/12_16_86.jpg,0
25295,Караганда,HKR_dataset/img/10_10_387.jpg,0
25316,Караганда,HKR_dataset/img/10_10_172.jpg,0
25444,Караганда,HKR_dataset/img/10_10_334.jpg,0
25578,Караганда,HKR_dataset/img/10_10_428.jpg,0
25839,Караганда,HKR_dataset/img/10_10_167.jpg,0
25948,Караганда,HKR_dataset/img/10_10_46.jpg,0
26040,Караганда,HKR_dataset/img/10_10_49.jpg,0
26076,Караганда,HKR_dataset/img/10_10_66.jpg,0
26155,Караганда,HKR_dataset/img/12_16_107.jpg,0
26335,Караганда,HKR_dataset/img/10_10_295.jpg,0
26424,Караганда,HKR_dataset/img/10_10_92.jpg,0
26572,Караганда,HKR_dataset/img/10_10_265.jpg,0
26782,Караганда,HKR_dataset/img/10_10_184.jpg,0
26876,Караганда,HKR_dataset/img/10_10_69.jpg,0
26985,Караганда,HKR_dataset/img/10_10_35.jpg,0
27017,Караганда,HKR_dataset/img/12_16_84.jpg,0
27100,Караганда,HKR_dataset/img/10_10_434.jpg,0
27453,Караганда,HKR_dataset/img/10_10_259.jpg,0
27592,Караганда,HKR_dataset/img/10_10_356.jpg,0
27706,Караганда,HKR_dataset/img/12_16_108.jpg,0
27720,Караганда,HKR_dataset/img/10_10_389.jpg,0
27837,Караганда,HKR_dataset/img/10_10_202.jpg,0
27944,Караганда,HKR_dataset/img/10_10_210.jpg,0
28254,Караганда,HKR_dataset/img/10_10_30.jpg,0
28323,Караганда,HKR_dataset/img/10_10_228.jpg,0
28338,Караганда,HKR_dataset/img/10_10_276.jpg,0
28531,Караганда,HKR_dataset/img/10_10_239.jpg,0
28575,Караганда,HKR_dataset/img/12_16_133.jpg,0
28611,Караганда,HKR_dataset/img/10_10_234.jpg,0
28825,Караганда,HKR_dataset/img/10_10_400.jpg,0
28845,Караганда,HKR_dataset/img/10_10_385.jpg,0
28931,Караганда,HKR_dataset/img/10_10_96_.jpg,0
28956,Караганда,HKR_dataset/img/10_10_405.jpg,0
29136,Караганда,HKR_dataset/img/10_10_380.jpg,0
29159,Караганда,HKR_dataset/img/10_10_65.jpg,0
29616,Караганда,HKR_dataset/img/10_10_104.jpg,0
29669,Караганда,HKR_dataset/img/10_10_3.jpg,0
29902,Караганда,HKR_dataset/img/10_10_398.jpg,0
29930,Караганда,HKR_dataset/img/10_10_21.jpg,0
30149,Караганда,HKR_dataset/img/10_10_68.jpg,0
30341,Караганда,HKR_dataset/img/10_10_254.jpg,0
30424,Караганда,HKR_dataset/img/10_10_399.jpg,0
30652,Караганда,HKR_dataset/img/10_10_358.jpg,0
30668,Караганда,HKR_dataset/img/12_16_71.jpg,0
30707,Караганда,HKR_dataset/img/10_10_28.jpg,0
30913,Караганда,HKR_dataset/img/10_10_232.jpg,0
30967,Караганда,HKR_dataset/img/10_10_365.jpg,0
31000,Караганда,HKR_dataset/img/10_10_207.jpg,0
31021,Караганда,HKR_dataset/img/12_16_99.jpg,0
31043,Караганда,HKR_dataset/img/10_10_170.jpg,0
31363,Караганда,HKR_dataset/img/10_10_216.jpg,0
31405,Караганда,HKR_dataset/img/12_16_72.jpg,0
31594,Караганда,HKR_dataset/img/12_16_82.jpg,0
31712,Караганда,HKR_dataset/img/10_10_414.jpg,0
31723,Караганда,HKR_dataset/img/10_10_87.jpg,0
31757,Караганда,HKR_dataset/img/12_16_102.jpg,0
31821,Караганда,HKR_dataset/img/10_10_203.jpg,0
31888,Караганда,HKR_dataset/img/10_10_328.jpg,0
31939,Караганда,HKR_dataset/img/10_10_294.jpg,0
31953,Караганда,HKR_dataset/img/12_16_120.jpg,0
32357,Караганда,HKR_dataset/img/10_10_237.jpg,0
32460,Караганда,HKR_dataset/img/10_10_100.jpg,0
32478,Караганда,HKR_dataset/img/10_10_18.jpg,0
32557,Караганда,HKR_dataset/img/10_10_213.jpg,0
32765,Караганда,HKR_dataset/img/10_10_13.jpg,0
32922,Караганда,HKR_dataset/img/10_10_182_.jpg,0
33170,Караганда,HKR_dataset/img/10_10_177.jpg,0
33278,Караганда,HKR_dataset/img/10_10_212.jpg,0
33378,Караганда,HKR_dataset/img/10_10_421.jpg,0
33540,Караганда,HKR_dataset/img/10_10_314.jpg,0
34027,Караганда,HKR_dataset/img/10_10_67.jpg,0
34205,Караганда,HKR_dataset/img/10_10_15.jpg,0
34256,Караганда,HKR_dataset/img/10_10_332.jpg,0
34257,Караганда,HKR_dataset/img/10_10_116.jpg,0
34636,Караганда,HKR_dataset/img/10_10_124.jpg,0
34709,Караганда,HKR_dataset/img/10_10_436.jpg,0
34813,Караганда,HKR_dataset/img/12_16_93.jpg,0
34843,Караганда,HKR_dataset/img/10_10_353.jpg,0
34856,Караганда,HKR_dataset/img/10_10_93.jpg,0
34941,Караганда,HKR_dataset/img/10_10_176.jpg,0
35047,Караганда,HKR_dataset/img/10_10_122.jpg,0
35076,Караганда,HKR_dataset/img/10_10_190.jpg,0
35247,Караганда,HKR_dataset/img/10_10_148.jpg,0
35300,Караганда,HKR_dataset/img/10_10_218.jpg,0
35396,Караганда,HKR_dataset/img/10_10_113.jpg,0
35576,Караганда,HKR_dataset/img/12_16_110.jpg,0
35923,Караганда,HKR_dataset/img/10_10_181.jpg,0
36028,Караганда,HKR_dataset/img/10_10_14.jpg,0
36052,Караганда,HKR_dataset/img/10_10_59.jpg,0
36247,Караганда,HKR_dataset/img/10_10_373.jpg,0
36659,Караганда,HKR_dataset/img/10_10_408.jpg,0
36902,Караганда,HKR_dataset/img/10_10_58_.jpg,0
37037,Караганда,HKR_dataset/img/10_10_114.jpg,0
37070,Караганда,HKR_dataset/img/10_10_150.jpg,0
37112,Караганда,HKR_dataset/img/10_10_120.jpg,0
37908,Караганда,HKR_dataset/img/10_10_42.jpg,0
37939,Караганда,HKR_dataset/img/10_10_318.jpg,0
38004,Караганда,HKR_dataset/img/10_10_183_.jpg,0
38083,Караганда,HKR_dataset/img/12_16_131.jpg,0
38219,Караганда,HKR_dataset/img/10_10_50.jpg,0
38532,Караганда,HKR_dataset/img/10_10_417.jpg,0
38635,Караганда,HKR_dataset/img/10_10_438.jpg,0
38751,Караганда,HKR_dataset/img/10_10_236.jpg,0
38839,Караганда,HKR_dataset/img/10_10_27.jpg,0
38845,Караганда,HKR_dataset/img/10_10_253.jpg,0
39241,Караганда,HKR_dataset/img/10_10_26.jpg,0
39253,Караганда,HKR_dataset/img/12_16_91.jpg,0
39386,Караганда,HKR_dataset/img/10_10_70.jpg,0
39432,Караганда,HKR_dataset/img/10_10_335.jpg,0
39454,Караганда,HKR_dataset/img/10_10_195.jpg,0
39484,Караганда,HKR_dataset/img/10_10_339.jpg,0
39527,Караганда,HKR_dataset/img/10_10_162.jpg,0
39583,Караганда,HKR_dataset/img/10_10_63.jpg,0
39608,Караганда,HKR_dataset/img/10_10_396.jpg,0
40065,Караганда,HKR_dataset/img/12_16_95.jpg,0
40456,Караганда,HKR_dataset/img/10_10_91.jpg,0
40675,Караганда,HKR_dataset/img/10_10_169.jpg,0
40768,Караганда,HKR_dataset/img/10_10_117.jpg,0
40781,Караганда,HKR_dataset/img/10_10_156.jpg,0
41082,Караганда,HKR_dataset/img/10_10_379.jpg,0
41155,Караганда,HKR_dataset/img/10_10_101.jpg,0
41221,Караганда,HKR_dataset/img/10_10_351.jpg,0
41230,Караганда,HKR_dataset/img/12_16_117.jpg,0
41335,Караганда,HKR_dataset/img/10_10_241_.jpg,0
42512,Караганда,HKR_dataset/img/10_10_98.jpg,0
42638,Караганда,HKR_dataset/img/10_10_251.jpg,0
42840,Караганда,HKR_dataset/img/10_10_432.jpg,0
43134,Караганда,HKR_dataset/img/10_10_410.jpg,0
43222,Караганда,HKR_dataset/img/10_10_341.jpg,0
43255,Караганда,HKR_dataset/img/10_10_260.jpg,0
43767,Караганда,HKR_dataset/img/10_10_131.jpg,0
44028,Караганда,HKR_dataset/img/10_10_245.jpg,0
44038,Караганда,HKR_dataset/img/12_16_104.jpg,0
44205,Караганда,HKR_dataset/img/10_10_78.jpg,0
44360,Караганда,HKR_dataset/img/10_10_327.jpg,0
44453,Караганда,HKR_dataset/img/10_10_252.jpg,0
44565,Караганда,HKR_dataset/img/10_10_240.jpg,0
44591,Караганда,HKR_dataset/img/10_10_430.jpg,0
44640,Караганда,HKR_dataset/img/10_10_76.jpg,0
44695,Караганда,HKR_dataset/img/10_10_211.jpg,0
44791,Караганда,HKR_dataset/img/12_16_83.jpg,0
44918,Караганда,HKR_dataset/img/10_10_377.jpg,0
44975,Караганда,HKR_dataset/img/10_10_36.jpg,0
44985,Караганда,HKR_dataset/img/10_10_20.jpg,0
45143,Караганда,HKR_dataset/img/10_10_178.jpg,0
45146,Караганда,HKR_dataset/img/10_10_407.jpg,0
45683,Караганда,HKR_dataset/img/10_10_364.jpg,0
45776,Караганда,HKR_dataset/img/10_10_132.jpg,0
45787,Караганда,HKR_dataset/img/10_10_10.jpg,0
46109,Караганда,HKR_dataset/img/10_10_348.jpg,0
46251,Караганда,HKR_dataset/img/10_10_12.jpg,0
46426,Караганда,HKR_dataset/img/10_10_301.jpg,0
46577,Караганда,HKR_dataset/img/10_10_289.jpg,0
46662,Караганда,HKR_dataset/img/10_10_300.jpg,0
47061,Караганда,HKR_dataset/img/10_10_376.jpg,0
47497,Караганда,HKR_dataset/img/10_10_82.jpg,0
47506,Караганда,HKR_dataset/img/10_10_404.jpg,0
47588,Караганда,HKR_dataset/img/10_10_411.jpg,0
48119,Караганда,HKR_dataset/img/10_10_199.jpg,0
48241,Караганда,HKR_dataset/img/12_16_90.jpg,0
48265,Караганда,HKR_dataset/img/10_10_420.jpg,0
48385,Караганда,HKR_dataset/img/10_10_166.jpg,0
48457,Караганда,HKR_dataset/img/10_10_152.jpg,0
48800,Караганда,HKR_dataset/img/10_10_110.jpg,0
49035,Караганда,HKR_dataset/img/10_10_74.jpg,0
49177,Караганда,HKR_dataset/img/10_10_159.jpg,0
49240,Караганда,HKR_dataset/img/10_10_192.jpg,0
49385,Караганда,HKR_dataset/img/10_10_23.jpg,0
49504,Караганда,HKR_dataset/img/10_10_8.jpg,0
50107,Караганда,HKR_dataset/img/10_10_52.jpg,0
50187,Караганда,HKR_dataset/img/10_10_165.jpg,0
50339,Караганда,HKR_dataset/img/10_10_336.jpg,0
50486,Караганда,HKR_dataset/img/10_10_17.jpg,0
50704,Караганда,HKR_dataset/img/10_10_64.jpg,0
50857,Караганда,HKR_dataset/img/10_10_426.jpg,0
51148,Караганда,HKR_dataset/img/10_10_145.jpg,0
51227,Караганда,HKR_dataset/img/10_10_381.jpg,0
51379,Караганда,HKR_dataset/img/10_10_246.jpg,0
51505,Караганда,HKR_dataset/img/10_10_133.jpg,0
51548,Караганда,HKR_dataset/img/10_10_374.jpg,0
51648,Караганда,HKR_dataset/img/10_10_464.jpg,0
51709,Караганда,HKR_dataset/img/10_10_135.jpg,0
51751,Караганда,HKR_dataset/img/12_16_85.jpg,0
51783,Караганда,HKR_dataset/img/12_16_76.jpg,0
51793,Караганда,HKR_dataset/img/10_10_444.jpg,0
51989,Караганда,HKR_dataset/img/12_16_70.jpg,0
52013,Караганда,HKR_dataset/img/10_10_403.jpg,0
52078,Караганда,HKR_dataset/img/12_16_123.jpg,0
52172,Караганда,HKR_dataset/img/10_10_127.jpg,0
52187,Караганда,HKR_dataset/img/10_10_139.jpg,0
52301,Караганда,HKR_dataset/img/10_10_462.jpg,0
52310,Караганда,HKR_dataset/img/10_10_163.jpg,0
52376,Караганда,HKR_dataset/img/12_16_77.jpg,0
52792,Караганда,HKR_dataset/img/10_10_297.jpg,0
52943,Караганда,HKR_dataset/img/10_10_196.jpg,0
53205,Караганда,HKR_dataset/img/10_10_338.jpg,0
53218,Караганда,HKR_dataset/img/10_10_391.jpg,0
53331,Караганда,HKR_dataset/img/10_10_413.jpg,0
53347,Караганда,HKR_dataset/img/10_10_71.jpg,0
53581,Караганда,HKR_dataset/img/10_10_383.jpg,0
53601,Караганда,HKR_dataset/img/10_10_235.jpg,0
53852,Караганда,HKR_dataset/img/10_10_296.jpg,0
53932,Караганда,HKR_dataset/img/10_10_435.jpg,0
53995,Караганда,HKR_dataset/img/10_10_40.jpg,0
54174,Караганда,HKR_dataset/img/10_10_250.jpg,0
54180,Караганда,HKR_dataset/img/10_10_337.jpg,0
54646,Караганда,HKR_dataset/img/10_10_111.jpg,0
54779,Караганда,HKR_dataset/img/10_10_73.jpg,0
54810,Караганда,HKR_dataset/img/12_16_114.jpg,0
54850,Караганда,HKR_dataset/img/10_10_25.jpg,0
54980,Караганда,HKR_dataset/img/10_10_112.jpg,0
55262,Караганда,HKR_dataset/img/12_16_130.jpg,0
55291,Караганда,HKR_dataset/img/10_10_230.jpg,0
55409,Караганда,HKR_dataset/img/10_10_325.jpg,0
55447,Караганда,HKR_dataset/img/10_10_386.jpg,0
55459,Караганда,HKR_dataset/img/12_16_88.jpg,0
55645,Караганда,HKR_dataset/img/10_10_247.jpg,0
55746,Караганда,HKR_dataset/img/10_10_204.jpg,0
56137,Караганда,HKR_dataset/img/10_10_437.jpg,0
56314,Караганда,HKR_dataset/img/10_10_97.jpg,0
56462,Караганда,HKR_dataset/img/10_10_126.jpg,0
56856,Караганда,HKR_dataset/img/12_16_97.jpg,0
56894,Караганда,HKR_dataset/img/10_10_140.jpg,0
56935,Караганда,HKR_dataset/img/10_10_238.jpg,0
57187,Караганда,HKR_dataset/img/10_10_88.jpg,0
57224,Караганда,HKR_dataset/img/10_10_130.jpg,0
57353,Караганда,HKR_dataset/img/10_10_441.jpg,0
57605,Караганда,HKR_dataset/img/10_10_99.jpg,0
57634,Караганда,HKR_dataset/img/10_10_243.jpg,0
57716,Караганда,HKR_dataset/img/12_16_101.jpg,0
57748,Караганда,HKR_dataset/img/10_10_360.jpg,0
57785,Караганда,HKR_dataset/img/12_16_136.jpg,0
57806,Караганда,HKR_dataset/img/12_16_98_.jpg,0
57878,Караганда,HKR_dataset/img/10_10_433.jpg,0
57948,Караганда,HKR_dataset/img/10_10_187.jpg,0
58003,Караганда,HKR_dataset/img/10_10_115.jpg,0
58044,Караганда,HKR_dataset/img/10_10_342.jpg,0
58060,Караганда,HKR_dataset/img/10_10_193.jpg,0
58260,Караганда,HKR_dataset/img/10_10_288.jpg,0
58302,Караганда,HKR_dataset/img/10_10_422.jpg,0
58408,Караганда,HKR_dataset/img/10_10_255.jpg,0
58421,Караганда,HKR_dataset/img/10_10_394.jpg,0
58562,Караганда,HKR_dataset/img/12_16_75.jpg,0
58699,Караганда,HKR_dataset/img/10_10_34.jpg,0
58706,Караганда,HKR_dataset/img/10_10_312.jpg,0
58709,Караганда,HKR_dataset/img/12_16_103.jpg,0
58813,Караганда,HKR_dataset/img/10_10_106.jpg,0
58897,Караганда,HKR_dataset/img/10_10_89.jpg,0
59135,Караганда,HKR_dataset/img/12_16_80.jpg,0
59170,Караганда,HKR_dataset/img/10_10_5.jpg,0
59205,Караганда,HKR_dataset/img/10_10_388.jpg,0
59228,Караганда,HKR_dataset/img/10_10_372.jpg,0
59320,Караганда,HKR_dataset/img/10_10_118.jpg,0
59396,Караганда,HKR_dataset/img/10_10_205.jpg,0
59599,Караганда,HKR_dataset/img/10_10_4.jpg,0
59694,Караганда,HKR_dataset/img/10_10_189_.jpg,0
59712,Караганда,HKR_dataset/img/10_10_77.jpg,0
60177,Караганда,HKR_dataset/img/10_10_439.jpg,0
61032,Караганда,HKR_dataset/img/10_10_121.jpg,0
61123,Караганда,HKR_dataset/img/10_10_168.jpg,0
61326,Караганда,HKR_dataset/img/10_10_198.jpg,0
61400,Караганда,HKR_dataset/img/12_16_96.jpg,0
61438,Караганда,HKR_dataset/img/10_10_354.jpg,0
61503,Караганда,HKR_dataset/img/12_16_137.jpg,0
61596,Караганда,HKR_dataset/img/10_10_352.jpg,0
61753,Караганда,HKR_dataset/img/10_10_233.jpg,0
61873,Караганда,HKR_dataset/img/10_10_424.jpg,0
61989,Караганда,HKR_dataset/img/10_10_227.jpg,0
62078,Караганда,HKR_dataset/img/12_16_100.jpg,0
62209,Караганда,HKR_dataset/img/10_10_164.jpg,0
62226,Караганда,HKR_dataset/img/10_10_32.jpg,0
62587,Караганда,HKR_dataset/img/12_16_106.jpg,0
62734,Караганда,HKR_dataset/img/10_10_38.jpg,0
62965,Караганда,HKR_dataset/img/10_10_144.jpg,0
62989,Караганда,HKR_dataset/img/10_10_431.jpg,0
63469,Караганда,HKR_dataset/img/10_10_209.jpg,0
63542,Караганда,HKR_dataset/img/10_10_369.jpg,0
63739,Караганда,HKR_dataset/img/10_10_191.jpg,0
63839,Караганда,HKR_dataset/img/10_10_185.jpg,0
63863,Караганда,HKR_dataset/img/12_16_112.jpg,0
64270,Караганда,HKR_dataset/img/10_10_214.jpg,0
64419,Караганда,HKR_dataset/img/12_16_119.jpg,0
64687,Караганда,HKR_dataset/img/12_16_128_.jpg,0
64866,Караганда,HKR_dataset/img/10_10_224_.jpg,0
64874,Караганда,HKR_dataset/img/12_16_79.jpg,0
190,Алматы,HKR_dataset/img/10_6_423.jpg,0
275,Алматы,HKR_dataset/img/10_6_180.jpg,0
288,Алматы,HKR_dataset/img/10_6_458.jpg,0
580,Алматы,HKR_dataset/img/10_6_193.jpg,0
788,Алматы,HKR_dataset/img/10_6_98.jpg,0
1310,Алматы,HKR_dataset/img/10_6_42.jpg,0
1399,Алматы,HKR_dataset/img/10_6_448.jpg,0
1586,Алматы,HKR_dataset/img/11_43_19.jpg,0
1631,Алматы,HKR_dataset/img/10_6_172.jpg,0
1729,Алматы,HKR_dataset/img/10_6_221.jpg,0
1784,Алматы,HKR_dataset/img/10_6_203.jpg,0
1785,Алматы,HKR_dataset/img/10_6_2.jpg,0
1789,Алматы,HKR_dataset/img/10_6_470.jpg,0
1856,Алматы,HKR_dataset/img/10_6_337.jpg,0
1904,Алматы,HKR_dataset/img/10_6_11.jpg,0
1921,Алматы,HKR_dataset/img/10_6_99.jpg,0
1957,Алматы,HKR_dataset/img/10_6_395.jpg,0
2152,Алматы,HKR_dataset/img/10_6_95.jpg,0
2187,Алматы,HKR_dataset/img/10_6_415.jpg,0
2376,Алматы,HKR_dataset/img/10_6_464.jpg,0
2475,Алматы,HKR_dataset/img/10_6_351.jpg,0
2817,Алматы,HKR_dataset/img/10_6_359.jpg,0
2869,Алматы,HKR_dataset/img/10_6_141_.jpg,0
2932,Алматы,HKR_dataset/img/10_6_255.jpg,0
3080,Алматы,HKR_dataset/img/10_6_15.jpg,0
3171,Алматы,HKR_dataset/img/11_43_0.jpg,0
3579,Алматы,HKR_dataset/img/10_6_259.jpg,0
4063,Алматы,HKR_dataset/img/10_6_390.jpg,0
4075,Алматы,HKR_dataset/img/10_6_328.jpg,0
4134,Алматы,HKR_dataset/img/11_43_8.jpg,0
4150,Алматы,HKR_dataset/img/10_6_383.jpg,0
4292,Алматы,HKR_dataset/img/10_6_353.jpg,0
4599,Алматы,HKR_dataset/img/10_6_89.jpg,0
4611,Алматы,HKR_dataset/img/11_43_40.jpg,0
4684,Алматы,HKR_dataset/img/10_6_53_.jpg,0
5342,Алматы,HKR_dataset/img/11_43_23.jpg,0
5354,Алматы,HKR_dataset/img/10_6_444.jpg,0
5478,Алматы,HKR_dataset/img/10_6_438.jpg,0
5499,Алматы,HKR_dataset/img/10_6_410.jpg,0
5586,Алматы,HKR_dataset/img/10_6_286.jpg,0
